route_date_key,date,year,month,quarter,day_of_week,region,bu,area,route_id,primary_waste_stream,primary_customer_segment,num_drivers,num_trucks,total_stops,completed_stops,missed_stops,total_distance_km,total_fuel_used_litres,total_labour_hours,total_yards,total_tonnes,avg_revenue_per_stop,total_revenue,disposal_cost,fuel_cost,labour_cost,maintenance_cost,admin_cost,total_cost,net_revenue,gross_profit,gross_margin_pct,scheduled_hours,actual_hours,delay_minutes,on_time_flag,incident_flag,incident_type
RDK-0006183,2022-01-13,2022,1,Q1,Thursday,Atlantic,Atlantic BU,Fredericton,RTE-0010,General Waste,Restaurant & Food Service,1,1,152,142,10,239.9,129.7,16.74,229.6,37.95,45.22,6421.65,2941.74,214.19,642.99,105.71,271.85,4176.48,3479.91,2245.17,34.96,17.7,17.82,7,1,0,None
RDK-0006184,2022-10-20,2022,10,Q4,Thursday,Atlantic,Atlantic BU,Fredericton,RTE-0035,General Waste,Office & Commercial,1,1,164,161,3,232.9,148.6,17.21,288.6,52.07,27.55,4436.3,4162.79,235.23,871.94,77.17,144.91,5492.04,273.51,-1055.74,-23.8,18.3,18.35,3,1,0,None
RDK-0006185,2023-09-01,2023,9,Q3,Friday,Prairies,Prairies BU,Regina,RTE-0076,Organics,Industrial,2,2,145,137,8,317.8,147.6,18.73,269.6,73.62,54.69,7492.29,2797.37,240.78,820.47,122.17,182.87,4163.66,4694.92,3328.63,44.43,20.13,21.38,75,0,0,None
RDK-0006186,2022-02-07,2022,2,Q1,Monday,Ontario,GTA BU,Toronto North,RTE-0026,General Waste,Office & Commercial,1,1,163,159,4,308.0,148.0,22.46,270.4,51.61,33.99,5404.64,4907.21,250.28,1196.92,96.27,289.13,6739.81,497.43,-1335.17,-24.7,21.68,21.68,0,1,1,Spill
RDK-0006187,2024-05-21,2024,5,Q2,Tuesday,BC,BC BU,Surrey,RTE-0039,General Waste,Industrial,2,2,151,148,3,258.4,127.6,20.57,293.3,51.52,84.82,12553.63,3295.45,207.3,1089.77,102.81,502.99,5198.32,9258.18,7355.31,58.59,20.61,20.99,23,0,0,None
RDK-0006188,2023-03-22,2023,3,Q1,Wednesday,Ontario,Central Ontario BU,Peterborough,RTE-0045,General Waste,Restaurant & Food Service,2,2,136,130,6,203.6,117.4,17.64,235.9,39.8,72.08,9369.84,3500.48,201.82,727.85,85.88,397.33,4913.36,5869.36,4456.48,47.56,17.01,17.01,0,1,0,None
RDK-0006189,2022-09-22,2022,9,Q3,Thursday,Atlantic,Atlantic BU,Moncton,RTE-0077,General Waste,Restaurant & Food Service,1,1,108,107,1,177.4,84.4,15.59,202.3,36.58,69.65,7452.38,2081.95,164.79,894.98,33.05,338.27,3513.04,5370.43,3939.34,52.86,15.75,15.9,9,1,0,None
RDK-0006190,2023-11-16,2023,11,Q4,Thursday,Alberta,Edmonton BU,Sherwood Park,RTE-0090,General Waste,Restaurant & Food Service,2,2,105,97,8,197.4,122.8,14.5,175.5,31.54,63.85,6193.03,2057.88,181.06,715.95,71.03,193.35,3219.27,4135.15,2973.76,48.02,14.57,14.57,0,1,0,None
RDK-0006191,2023-09-20,2023,9,Q3,Wednesday,BC,BC BU,Abbotsford,RTE-0107,General Waste,Office & Commercial,1,1,119,116,3,230.8,131.5,14.66,237.7,40.8,56.95,6605.67,3787.35,163.46,608.76,48.98,296.38,4904.93,2818.32,1700.74,25.75,15.37,15.69,19,1,0,None
RDK-0006192,2022-11-22,2022,11,Q4,Tuesday,Atlantic,Atlantic BU,Halifax,RTE-0097,General Waste,Restaurant & Food Service,1,1,144,144,0,165.5,88.5,17.44,237.3,39.85,61.62,8873.13,2457.96,102.54,655.97,49.5,447.88,3713.85,6415.17,5159.28,58.14,17.53,17.93,24,0,0,None
RDK-0006193,2022-08-13,2022,8,Q3,Saturday,Prairies,Prairies BU,Winnipeg,RTE-0001,General Waste,Retail,2,2,140,132,8,283.7,125.0,22.34,258.3,47.8,66.89,8830.13,3288.26,203.82,1197.65,145.16,532.7,5367.59,5541.87,3462.54,39.21,22.85,23.3,27,0,0,None
RDK-0006194,2023-11-01,2023,11,Q4,Wednesday,Atlantic,Atlantic BU,Moncton,RTE-0077,General Waste,Restaurant & Food Service,2,2,126,126,0,210.2,109.2,14.65,226.7,40.65,84.56,10654.7,3951.68,216.7,631.96,85.34,485.16,5370.84,6703.02,5283.86,49.59,15.32,15.89,34,0,0,None
RDK-0006195,2023-07-28,2023,7,Q3,Friday,Ontario,GTA BU,Markham,RTE-0058,Recycling,Restaurant & Food Service,1,1,130,130,0,263.9,144.3,16.34,264.0,24.99,67.52,8777.86,1125.0,214.97,763.04,104.74,551.63,2759.38,7652.86,6018.48,68.56,16.37,16.62,15,1,0,None
RDK-0006196,2024-01-08,2024,1,Q1,Monday,Quebec,Quebec BU,Laval,RTE-0003,General Waste,Office & Commercial,1,1,189,189,0,230.4,132.6,22.14,337.8,60.95,52.47,9916.01,4419.39,222.61,890.33,70.91,422.18,6025.42,5496.62,3890.59,39.24,23.71,24.38,40,0,0,None
RDK-0006197,2023-10-16,2023,10,Q4,Monday,Atlantic,Atlantic BU,Moncton,RTE-0077,General Waste,Restaurant & Food Service,1,1,111,106,5,204.3,120.6,13.08,200.0,32.01,69.66,7384.11,2841.88,164.07,532.08,57.32,234.35,3829.7,4542.23,3554.41,48.14,14.1,14.1,0,1,0,None
RDK-0006198,2024-11-29,2024,11,Q4,Friday,Atlantic,Atlantic BU,Halifax,RTE-0023,Recycling,Restaurant & Food Service,2,2,133,133,0,159.3,88.1,13.99,251.8,24.17,50.06,6658.33,848.18,152.28,593.23,42.14,255.88,1891.71,5810.15,4766.62,71.59,13.98,14.53,33,0,0,None
RDK-0006199,2022-01-06,2022,1,Q1,Thursday,Atlantic,Atlantic BU,Moncton,RTE-0016,Recycling,Restaurant & Food Service,1,1,154,149,5,282.1,163.7,19.13,252.6,25.17,66.44,9898.86,845.63,286.87,954.66,65.7,293.95,2446.81,9053.23,7452.05,75.28,18.11,18.63,31,0,0,None
RDK-0006200,2023-10-30,2023,10,Q4,Monday,Atlantic,Atlantic BU,Fredericton,RTE-0007,Recycling,Healthcare,1,1,183,181,2,436.9,259.3,21.74,347.7,35.47,108.62,19659.47,1679.35,376.51,1000.8,187.86,797.13,4041.65,17980.12,15617.82,79.44,23.79,23.79,0,1,0,None
RDK-0006201,2024-12-26,2024,12,Q4,Thursday,Quebec,Quebec BU,Montreal,RTE-0098,Recycling,Office & Commercial,1,1,144,141,3,257.1,129.0,19.23,265.9,26.86,60.03,8463.98,1070.09,191.29,999.12,57.5,323.22,2641.22,7393.89,5822.76,68.79,20.44,20.44,0,1,0,None
RDK-0006202,2022-09-20,2022,9,Q3,Tuesday,Quebec,Quebec BU,Longueuil,RTE-0046,General Waste,Industrial,1,1,103,101,2,163.4,81.8,12.14,187.3,37.08,103.49,10452.88,3182.27,141.87,523.44,57.71,513.37,4418.66,7270.61,6034.22,57.73,12.01,12.23,13,1,0,None
RDK-0006203,2023-04-29,2023,4,Q2,Saturday,Atlantic,Atlantic BU,Fredericton,RTE-0035,General Waste,Office & Commercial,2,2,151,147,4,300.5,164.0,18.04,276.7,52.52,36.07,5302.78,3777.57,239.56,586.03,179.21,269.04,5051.41,1525.21,251.37,4.74,17.39,17.39,0,1,0,None
RDK-0006204,2022-07-15,2022,7,Q3,Friday,Ontario,Central Ontario BU,Sudbury,RTE-0022,Cardboard,Retail,2,2,174,171,3,378.2,213.2,26.07,325.9,18.61,69.13,11820.79,476.13,386.71,985.57,129.59,534.93,2512.93,11344.66,9307.86,78.74,27.38,27.46,5,1,0,None
RDK-0006205,2023-08-23,2023,8,Q3,Wednesday,Atlantic,Atlantic BU,Fredericton,RTE-0002,General Waste,Retail,1,1,139,139,0,307.7,158.2,20.13,279.9,48.61,73.18,10171.49,2788.0,263.7,698.36,81.1,403.67,4234.83,7383.49,5936.66,58.37,21.1,22.35,75,0,0,None
RDK-0006206,2022-06-27,2022,6,Q2,Monday,Alberta,Edmonton BU,St. Albert,RTE-0103,Recycling,Retail,1,1,151,151,0,328.0,185.6,18.02,285.3,32.25,42.08,6353.97,1078.75,294.9,768.71,134.94,234.16,2511.46,5275.22,3842.51,60.47,19.37,20.59,73,0,0,None
RDK-0006207,2022-01-13,2022,1,Q1,Thursday,Quebec,Quebec BU,Laval,RTE-0081,General Waste,Office & Commercial,2,2,145,142,3,295.5,193.6,19.07,234.0,39.91,38.06,5404.06,4145.63,291.59,731.34,75.2,184.8,5428.56,1258.43,-24.5,-0.45,20.73,21.1,22,0,0,None
RDK-0006208,2024-07-04,2024,7,Q3,Thursday,Ontario,GTA BU,Toronto East,RTE-0066,Organics,Office & Commercial,2,2,102,102,0,153.1,87.9,11.73,219.1,56.33,59.17,6035.24,2447.46,141.27,501.31,59.08,263.75,3412.87,3587.78,2622.37,43.45,12.7,12.95,15,1,0,None
RDK-0006209,2022-07-02,2022,7,Q3,Saturday,Quebec,Quebec BU,Montreal,RTE-0053,General Waste,Retail,2,2,132,128,4,257.5,143.0,15.75,245.9,43.46,64.45,8249.3,3689.85,233.02,757.48,84.85,371.87,5137.07,4559.45,3112.23,37.73,16.83,17.25,25,0,0,None
RDK-0006210,2023-09-22,2023,9,Q3,Friday,Quebec,Quebec BU,Montreal,RTE-0099,Recycling,Restaurant & Food Service,1,1,100,98,2,211.6,112.9,14.14,194.9,19.73,62.16,6091.39,446.59,209.54,717.63,84.19,164.58,1622.53,5644.8,4468.86,73.36,13.82,14.1,17,1,0,None
RDK-0006211,2022-06-25,2022,6,Q2,Saturday,Prairies,Prairies BU,Winnipeg,RTE-0086,Recycling,Retail,2,2,176,176,0,360.6,219.0,19.92,335.5,34.66,55.71,9805.51,1491.81,320.79,885.67,88.68,418.8,3205.75,8313.7,6599.76,67.31,20.22,20.92,42,0,0,None
RDK-0006212,2023-03-07,2023,3,Q1,Tuesday,Ontario,Central Ontario BU,Sudbury,RTE-0022,Cardboard,Retail,1,1,185,181,4,337.6,172.6,27.11,321.2,19.87,38.93,7046.23,597.2,282.41,1206.45,127.65,220.21,2433.92,6449.03,4612.31,65.46,27.91,28.29,23,0,0,None
RDK-0006213,2022-10-10,2022,10,Q4,Monday,Ontario,GTA BU,Markham,RTE-0031,General Waste,Industrial,1,1,115,112,3,269.0,179.4,16.52,198.2,37.28,68.25,7643.58,3555.55,305.7,750.43,77.58,301.4,4990.66,4088.03,2652.92,34.71,16.77,16.84,4,1,0,None
RDK-0006214,2023-05-17,2023,5,Q2,Wednesday,Atlantic,Atlantic BU,Fredericton,RTE-0102,Recycling,Restaurant & Food Service,1,1,149,146,3,235.1,117.6,17.14,279.4,26.94,62.31,9097.18,704.7,220.01,728.85,73.32,341.39,2068.27,8392.48,7028.91,77.26,17.38,17.38,0,1,0,None
RDK-0006215,2022-10-27,2022,10,Q4,Thursday,Alberta,Edmonton BU,Edmonton North,RTE-0087,Cardboard,Office & Commercial,1,1,153,153,0,227.2,132.3,20.74,266.6,16.88,56.33,8618.48,463.07,272.81,785.45,89.63,402.51,2013.47,8155.41,6605.01,76.64,21.56,22.51,57,0,0,None
RDK-0006216,2022-11-23,2022,11,Q4,Wednesday,Quebec,Quebec BU,Montreal,RTE-0053,General Waste,Retail,1,1,134,132,2,194.1,106.4,19.29,229.4,42.26,55.62,7342.24,2807.65,184.37,859.2,38.72,343.79,4233.73,4534.59,3108.51,42.34,19.53,19.76,14,1,0,None
RDK-0006217,2022-06-21,2022,6,Q2,Tuesday,BC,BC BU,Burnaby,RTE-0078,General Waste,Restaurant & Food Service,1,1,143,142,1,264.0,116.1,15.3,269.8,45.73,55.95,7945.36,3197.12,179.59,720.07,61.11,491.22,4649.11,4748.24,3296.25,41.49,15.82,15.82,0,1,0,None
RDK-0006218,2024-07-18,2024,7,Q3,Thursday,Prairies,Prairies BU,Winnipeg,RTE-0083,General Waste,Retail,1,1,145,142,3,222.4,104.6,17.15,305.9,54.52,52.16,7407.01,3776.75,206.34,772.91,84.16,311.34,5151.5,3630.26,2255.51,30.45,17.15,17.15,0,1,0,None
RDK-0006219,2022-04-25,2022,4,Q2,Monday,Atlantic,Atlantic BU,Fredericton,RTE-0010,General Waste,Restaurant & Food Service,1,1,147,139,8,185.7,104.9,19.98,252.3,48.59,59.63,8288.73,4249.86,174.92,1101.04,64.77,258.88,5849.47,4038.87,2439.26,29.43,21.09,21.24,9,1,0,None
RDK-0006220,2023-08-05,2023,8,Q3,Saturday,Ontario,GTA BU,Markham,RTE-0058,Recycling,Restaurant & Food Service,1,1,173,168,5,292.1,152.4,20.98,348.9,33.64,60.36,10140.18,1104.88,267.5,934.11,87.15,389.19,2782.83,9035.3,7357.35,72.56,20.23,20.98,45,0,0,None
RDK-0006221,2024-04-09,2024,4,Q2,Tuesday,Atlantic,Atlantic BU,Moncton,RTE-0077,General Waste,Restaurant & Food Service,2,2,117,113,4,207.1,119.6,14.95,225.0,40.36,55.78,6302.93,3550.77,203.78,750.87,76.56,178.86,4760.84,2752.16,1542.09,24.47,14.04,14.61,34,0,0,None
RDK-0006222,2023-04-29,2023,4,Q2,Saturday,BC,BC BU,Surrey,RTE-0021,General Waste,Office & Commercial,1,1,116,113,3,117.3,55.8,15.45,217.6,38.79,52.31,5911.19,2753.51,80.71,456.17,39.44,251.99,3581.82,3157.68,2329.37,39.41,15.46,15.86,24,0,0,None
RDK-0006223,2023-07-06,2023,7,Q3,Thursday,BC,BC BU,Burnaby,RTE-0071,General Waste,Office & Commercial,1,1,157,151,6,267.6,169.0,18.32,301.5,51.67,56.8,8576.11,3996.92,322.36,762.87,80.94,398.81,5561.9,4579.19,3014.21,35.15,18.14,18.72,35,0,0,None
RDK-0006224,2023-01-10,2023,1,Q1,Tuesday,Alberta,Calgary BU,Calgary SE,RTE-0051,Recycling,Retail,1,1,128,128,0,235.8,123.2,16.05,218.1,20.45,65.52,8386.0,468.15,243.1,774.62,74.46,456.82,2017.15,7917.85,6368.85,75.95,16.56,16.56,0,1,0,None
RDK-0006225,2023-01-20,2023,1,Q1,Friday,Ontario,GTA BU,Markham,RTE-0018,General Waste,Retail,1,1,130,129,1,162.0,89.0,14.46,232.6,44.44,38.6,4979.59,4283.93,147.81,783.44,21.05,251.54,5487.77,695.66,-508.18,-10.21,14.6,14.98,23,0,0,None
RDK-0006226,2023-06-19,2023,6,Q2,Monday,BC,BC BU,Vancouver,RTE-0005,General Waste,Hospitality,2,2,141,141,0,315.0,205.0,17.9,271.6,48.9,64.84,9142.72,4328.0,337.22,842.63,69.56,413.61,5991.02,4814.72,3151.7,34.47,17.05,17.05,0,1,0,None
RDK-0006227,2024-05-20,2024,5,Q2,Monday,Atlantic,Atlantic BU,Fredericton,RTE-0002,General Waste,Retail,2,2,179,175,4,230.6,128.5,19.33,354.8,58.79,55.35,9686.71,4020.72,224.13,954.35,113.05,475.11,5787.36,5665.99,3899.35,40.25,19.85,20.08,14,1,0,None
RDK-0006228,2022-03-05,2022,3,Q1,Saturday,Prairies,Prairies BU,Regina,RTE-0006,Cardboard,Restaurant & Food Service,1,1,138,138,0,308.8,157.0,19.88,236.4,13.68,40.38,5572.08,226.59,325.77,739.76,87.4,146.17,1525.69,5345.49,4046.39,72.62,19.78,19.78,0,1,0,None
RDK-0006229,2024-08-27,2024,8,Q3,Tuesday,Atlantic,Atlantic BU,Fredericton,RTE-0120,General Waste,Industrial,2,2,178,175,3,398.2,255.5,22.94,373.9,64.1,113.75,19906.84,5556.08,494.81,991.63,118.87,1140.58,8301.97,14350.76,11604.87,58.3,22.98,23.18,12,1,0,None
RDK-0006230,2023-12-12,2023,12,Q4,Tuesday,Alberta,Edmonton BU,Edmonton North,RTE-0110,Organics,Healthcare,1,1,107,106,1,157.4,93.9,11.6,183.8,47.7,85.8,9094.96,1978.01,164.1,448.18,57.56,352.97,3000.82,7116.95,6094.14,67.01,12.41,12.73,19,1,0,None
RDK-0006231,2022-07-09,2022,7,Q3,Saturday,Atlantic,Atlantic BU,Halifax,RTE-0024,General Waste,Restaurant & Food Service,1,1,153,149,4,287.0,180.8,18.97,299.4,53.56,51.92,7735.86,4029.18,275.05,605.74,71.61,276.55,5258.13,3706.68,2477.73,32.03,19.03,19.23,12,1,0,None
RDK-0006232,2022-01-14,2022,1,Q1,Friday,Alberta,Calgary BU,Airdrie,RTE-0117,General Waste,Office & Commercial,1,1,183,181,2,393.3,180.3,24.64,296.5,58.12,30.01,5432.32,4169.08,307.47,982.8,145.11,214.18,5818.64,1263.24,-386.32,-7.11,26.25,26.62,22,0,0,None
RDK-0006233,2022-07-19,2022,7,Q3,Tuesday,Atlantic,Atlantic BU,Moncton,RTE-0089,Organics,Retail,2,2,156,154,2,253.4,118.0,19.95,300.3,70.0,61.73,9506.97,3560.43,231.39,1105.21,89.5,582.89,5569.42,5946.54,3937.55,41.42,22.44,22.67,14,1,0,None
RDK-0006234,2022-01-13,2022,1,Q1,Thursday,Alberta,Calgary BU,Calgary SE,RTE-0091,General Waste,Hospitality,1,1,112,108,4,224.1,134.5,13.69,176.8,32.99,52.1,5627.16,1992.15,290.26,619.78,84.33,231.65,3218.17,3635.01,2408.99,42.81,14.27,14.42,9,1,0,None
RDK-0006235,2023-06-17,2023,6,Q2,Saturday,BC,BC BU,Abbotsford,RTE-0094,General Waste,Healthcare,1,1,169,169,0,327.7,178.0,25.48,341.9,64.15,112.94,19086.92,4850.56,287.63,947.83,113.57,935.41,7135.0,14236.36,11951.92,62.62,26.81,26.81,0,1,0,None
RDK-0006236,2022-12-01,2022,12,Q4,Thursday,Prairies,Prairies BU,Regina,RTE-0019,Recycling,Retail,1,1,161,156,5,286.8,167.7,23.88,258.1,24.65,41.1,6411.27,568.42,281.9,1054.92,85.38,238.54,2229.16,5842.85,4182.11,65.23,24.73,25.13,24,0,0,None
RDK-0006237,2024-06-01,2024,6,Q2,Saturday,BC,BC BU,Surrey,RTE-0039,General Waste,Industrial,1,1,160,160,0,276.0,164.5,24.33,336.7,63.16,78.7,12592.37,5469.37,251.03,1008.57,71.52,460.57,7261.06,7123.0,5331.31,42.34,25.71,26.31,36,0,0,None
RDK-0006238,2023-04-27,2023,4,Q2,Thursday,Quebec,Quebec BU,Montreal,RTE-0043,Recycling,Retail,1,1,134,134,0,249.6,126.2,20.47,249.3,24.46,57.64,7724.33,875.82,212.64,1211.6,75.27,287.27,2662.6,6848.51,5061.73,65.53,19.74,20.21,28,0,0,None
RDK-0006239,2023-02-17,2023,2,Q1,Friday,Atlantic,Atlantic BU,Moncton,RTE-0038,Recycling,Restaurant & Food Service,1,1,134,127,7,199.7,124.2,16.97,225.9,23.49,57.92,7356.47,650.7,220.9,853.32,81.34,189.51,1995.77,6705.77,5360.7,72.87,17.43,18.36,56,0,0,None
RDK-0006240,2024-04-06,2024,4,Q2,Saturday,Ontario,Central Ontario BU,Peterborough,RTE-0033,Cardboard,Retail,1,1,101,101,0,141.9,68.3,12.53,206.8,12.16,37.01,3737.79,350.75,107.33,578.13,40.15,151.0,1227.36,3387.04,2510.43,67.16,13.75,14.75,60,0,0,None
RDK-0006241,2024-06-05,2024,6,Q2,Wednesday,BC,BC BU,Abbotsford,RTE-0107,General Waste,Office & Commercial,1,1,127,126,1,227.5,77.1,14.83,261.9,44.54,61.03,7689.92,2777.84,146.88,716.69,65.91,363.61,4070.93,4912.08,3618.99,47.06,15.24,15.24,0,1,0,None
RDK-0006242,2024-02-10,2024,2,Q1,Saturday,BC,BC BU,Abbotsford,RTE-0095,General Waste,Retail,1,1,143,140,3,282.2,145.3,16.4,256.4,47.0,58.57,8199.16,3529.04,241.99,652.26,136.26,354.88,4914.43,4670.12,3284.73,40.06,18.11,18.21,6,1,0,None
RDK-0006243,2023-03-14,2023,3,Q1,Tuesday,Quebec,Quebec BU,Longueuil,RTE-0050,General Waste,Industrial,1,1,100,100,0,150.0,60.9,13.86,178.0,32.54,68.02,6801.52,2271.85,108.78,715.17,49.83,301.01,3446.64,4529.67,3354.88,49.33,14.55,14.55,0,1,0,None
RDK-0006244,2022-07-18,2022,7,Q3,Monday,Atlantic,Atlantic BU,Halifax,RTE-0063,Recycling,Retail,1,1,145,142,3,216.2,92.3,19.56,266.7,27.97,51.6,7327.76,1210.64,136.6,1048.25,95.56,450.48,2941.53,6117.12,4386.23,59.86,20.18,20.28,6,1,0,None
RDK-0006245,2024-08-19,2024,8,Q3,Monday,BC,BC BU,Burnaby,RTE-0009,General Waste,Retail,1,1,143,143,0,266.5,156.7,17.76,297.3,54.56,81.72,11685.97,3751.55,310.08,889.81,65.98,627.84,5645.26,7934.42,6040.71,51.69,18.04,18.04,0,1,0,None
RDK-0006246,2022-02-21,2022,2,Q1,Monday,Alberta,Edmonton BU,Edmonton North,RTE-0087,Cardboard,Office & Commercial,1,1,166,163,3,266.7,143.2,19.57,265.1,15.61,37.71,6147.07,341.19,175.25,827.81,78.12,253.05,1675.42,5805.88,4471.65,72.74,22.04,22.22,11,1,0,None
RDK-0006247,2023-10-10,2023,10,Q4,Tuesday,Ontario,Central Ontario BU,Kingston,RTE-0057,General Waste,Office & Commercial,2,2,158,158,0,311.8,161.1,20.87,293.7,51.85,49.07,7753.18,4002.05,245.39,872.91,145.03,349.05,5614.43,3751.13,2138.75,27.59,22.91,23.51,36,0,0,None
RDK-0006248,2022-07-26,2022,7,Q3,Tuesday,BC,BC BU,Burnaby,RTE-0071,General Waste,Office & Commercial,1,1,158,158,0,252.1,116.4,18.28,291.1,55.31,43.58,6885.04,3945.95,228.37,755.44,98.57,322.71,5351.04,2939.09,1534.0,22.28,16.53,17.15,37,0,0,None
RDK-0006249,2023-05-03,2023,5,Q2,Wednesday,Ontario,GTA BU,Toronto North,RTE-0026,General Waste,Office & Commercial,1,1,188,186,2,378.6,180.5,27.21,371.9,65.16,51.58,9594.62,4683.9,327.89,1141.01,45.62,277.43,6475.85,4910.72,3118.77,32.51,29.17,29.5,20,0,0,None
RDK-0006250,2022-09-28,2022,9,Q3,Wednesday,Quebec,Quebec BU,Laval,RTE-0003,General Waste,Office & Commercial,1,1,161,158,3,297.1,185.0,19.01,294.8,56.26,47.92,7571.61,5802.7,294.48,713.86,80.73,215.66,7107.43,1768.91,464.18,6.13,20.42,20.5,5,1,0,None
RDK-0006251,2022-05-11,2022,5,Q2,Wednesday,Quebec,Quebec BU,Montreal,RTE-0099,Recycling,Restaurant & Food Service,1,1,110,107,3,247.3,137.8,19.32,197.2,20.41,66.21,7084.66,709.66,249.24,834.43,100.44,348.78,2242.55,6375.0,4842.11,68.35,18.78,19.23,27,0,0,None
RDK-0006252,2024-07-04,2024,7,Q3,Thursday,Ontario,Central Ontario BU,Sudbury,RTE-0022,Cardboard,Retail,2,2,182,181,1,277.4,157.0,21.76,384.1,22.32,66.31,12001.39,720.13,255.71,784.82,47.11,513.07,2320.84,11281.26,9680.55,80.66,21.56,21.56,0,1,0,None
RDK-0006253,2022-07-14,2022,7,Q3,Thursday,Atlantic,Atlantic BU,Moncton,RTE-0056,General Waste,Healthcare,1,1,140,132,8,365.8,206.7,21.59,249.2,44.74,61.26,8086.83,3687.3,309.53,1168.33,95.87,289.51,5550.54,4399.53,2536.29,31.36,21.63,21.63,0,1,0,None
RDK-0006254,2024-05-13,2024,5,Q2,Monday,Alberta,Edmonton BU,Edmonton South,RTE-0084,Recycling,Hospitality,2,2,115,109,6,209.5,121.1,14.27,228.0,21.89,72.66,7919.77,881.84,240.05,721.98,55.25,247.53,2146.65,7037.93,5773.12,72.9,14.71,15.08,22,0,0,None
RDK-0006255,2022-09-12,2022,9,Q3,Monday,Alberta,Calgary BU,Calgary SE,RTE-0088,General Waste,Hospitality,1,1,166,166,0,283.2,181.7,23.92,303.6,52.02,43.53,7226.71,4572.67,267.42,1049.59,91.73,402.95,6384.36,2654.04,842.35,11.66,25.14,25.24,6,1,0,None
RDK-0006256,2023-12-07,2023,12,Q4,Thursday,Atlantic,Atlantic BU,Moncton,RTE-0056,General Waste,Healthcare,2,2,139,135,4,237.6,120.6,19.03,238.6,42.76,78.91,10653.37,2892.68,200.05,887.74,80.37,478.27,4539.11,7760.69,6114.26,57.39,19.21,19.49,17,1,0,None
RDK-0006257,2024-05-15,2024,5,Q2,Wednesday,BC,BC BU,Abbotsford,RTE-0075,General Waste,Retail,2,2,129,129,0,202.8,129.5,13.77,263.0,47.14,46.96,6057.36,3260.03,215.48,586.75,50.91,303.93,4417.1,2797.33,1640.26,27.08,14.26,14.44,11,1,0,None
RDK-0006258,2023-06-29,2023,6,Q2,Thursday,Atlantic,Atlantic BU,Halifax,RTE-0111,General Waste,Office & Commercial,1,1,130,128,2,168.9,109.7,13.76,250.2,43.92,53.33,6826.21,3901.88,182.0,616.81,60.3,294.5,5055.49,2924.33,1770.72,25.94,14.09,14.36,16,1,0,None
RDK-0006259,2023-02-23,2023,2,Q1,Thursday,Ontario,Central Ontario BU,Barrie,RTE-0092,Recycling,Restaurant & Food Service,1,1,117,115,2,156.4,111.9,14.8,202.2,21.39,42.02,4831.8,901.89,155.05,625.51,60.48,186.16,1929.09,3929.91,2902.71,60.08,15.4,15.55,9,1,0,None
RDK-0006260,2024-04-04,2024,4,Q2,Thursday,Ontario,Central Ontario BU,Peterborough,RTE-0033,Cardboard,Retail,1,1,121,118,3,215.5,103.5,15.6,219.2,13.74,76.65,9044.75,353.34,176.85,562.44,68.34,329.32,1490.29,8691.41,7554.46,83.52,15.84,16.32,29,0,0,None
RDK-0006261,2024-02-22,2024,2,Q1,Thursday,Quebec,Quebec BU,Quebec City,RTE-0104,General Waste,Retail,2,2,116,113,3,205.5,116.6,14.57,219.7,38.14,41.51,4690.89,3674.8,135.72,559.81,59.58,229.72,4659.63,1016.09,31.26,0.67,16.4,16.53,8,1,0,None
RDK-0006262,2023-08-25,2023,8,Q3,Friday,Prairies,Prairies BU,Regina,RTE-0062,General Waste,Office & Commercial,2,2,153,149,4,207.6,146.8,19.11,300.6,52.35,45.36,6758.36,4525.02,236.77,860.7,80.57,290.52,5993.58,2233.34,764.78,11.32,19.05,19.82,46,0,0,None
RDK-0006263,2024-12-02,2024,12,Q4,Monday,Atlantic,Atlantic BU,Moncton,RTE-0016,Recycling,Restaurant & Food Service,1,1,143,143,0,275.5,159.7,18.97,265.2,28.47,60.54,8657.32,626.09,305.07,952.47,99.42,317.08,2300.13,8031.23,6357.19,73.43,19.66,19.89,14,1,0,None
RDK-0006264,2023-03-11,2023,3,Q1,Saturday,Prairies,Prairies BU,Regina,RTE-0042,Cardboard,Retail,2,2,164,164,0,246.2,138.3,20.71,295.8,16.99,40.23,6598.53,350.44,185.07,897.43,77.63,232.32,1742.89,6248.09,4855.64,73.59,20.81,21.04,14,1,0,None
RDK-0006265,2023-05-31,2023,5,Q2,Wednesday,Ontario,Central Ontario BU,Barrie,RTE-0105,General Waste,Office & Commercial,2,2,149,148,1,298.3,175.6,18.48,291.5,47.29,50.68,7500.73,3422.91,286.43,784.3,89.12,269.05,4851.81,4077.82,2648.92,35.32,20.68,22.06,83,0,0,None
RDK-0006266,2023-07-12,2023,7,Q3,Wednesday,Quebec,Quebec BU,Longueuil,RTE-0093,Recycling,Retail,1,1,153,152,1,211.8,109.4,15.74,319.8,32.15,57.59,8753.8,918.4,180.78,671.85,70.53,449.3,2290.86,7835.4,6462.94,73.83,15.98,16.78,48,0,0,None
RDK-0006267,2022-10-29,2022,10,Q4,Saturday,Alberta,Edmonton BU,St. Albert,RTE-0114,General Waste,Retail,1,1,146,141,5,306.0,192.5,22.12,257.3,47.46,28.91,4075.89,3903.22,361.42,781.93,58.0,188.58,5293.15,172.67,-1217.26,-29.86,23.58,23.7,7,1,0,None
